SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,-1.1960038562387048,-1.491020519067978,-0.9855957151842623,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.125056875803025,0.40508985812156867,0.9989332893254559,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.7888002190384014,-0.9758634490164798,-0.807071047167087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1.2064976032430856,-1.4727407520661506,-0.4334111742469177,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0.5142514200025698,1.0631614701873533,0.9542855779617141,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
0,-0.30015585439803716,-0.3510277769540174,-0.3779103630852702,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,0.47353105628253944,1.1745018691984834,0.9258733980029695,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-1.2367242199587352,-0.6484894399837535,-0.9730440611496927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0.025607055362205634,0.6344178441444933,0.19260532812048817,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2774445836787656,0.1774236690988095,-0.9748529111160101,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.4223169455581282,-1.4594463760648215,-0.8069607514374335,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.10704778280226633,-1.0406735320229585,-0.4870148988585248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.13727439951791576,-1.481049737066981,-0.7592468187893241,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,-0.21871512695797646,0.7025515211513048,-0.026309636095803397,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,0.880734693482843,-0.12502338493142473,0.44264574724500083,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
1,-1.2367242199587352,0.19570343610063723,-0.9429774452461451,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.002895784642934,0.7357874611546272,1.17333289705359,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,1.2064976032430856,0.15415851109648415,0.8637327839161805,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,-0.7073594915983407,-1.4760643460664828,-0.857564432202465,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-1.2367242199587352,-1.4760643460664828,-0.9911325608128686,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.5322605130033284,1.3140928172124378,2.165663576746241,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.46303730927815856,-0.6584602219847502,-0.5971341553445915,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.38159658183809786,-0.5088984919697991,-0.5119417337602186,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0,-1.0738427650786138,-1.4677553610656522,-0.9543379054004568,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.1552834925186746,-1.502653098069141,-0.9754264489102084,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1960038562387048,1.1379423351948288,-0.8789838629011771,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.38159658183809786,0.9551446651765553,0.027272029369873056,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.2594354906780068,-0.3393951979528547,-0.40451369307769747,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
0,-0.9924020376385531,-1.4860351280674797,-0.9336023082255965,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.2594354906780068,0.6377414381448259,-0.011265298571064342,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.2367242199587352,0.4881797081298748,-0.9417421330740257,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.4100994218432374,1.7096005032519754,2.414402506260842,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,1.5729808767233588,0.9617918531772199,1.8995640993841771,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
0,1.0843365120829946,0.5014740841312035,1.1057657330678483,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
0,0.26992923768238775,1.1711782751981514,0.6863993097792632,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0
0,-0.46303730927815856,-1.5009913010689746,-0.8306302150210773,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2774445836787656,-1.4976677070686424,-0.9970885302141583,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.6364125111626608,-1.481049737066981,-0.5525746805645725,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,-0.055833672077855064,-0.4773243489666429,-0.3086667040087952,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
0,1.2879383306831464,1.614878074242506,2.180774091708772,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0
0,0.5549717837226001,0.5064594751317021,0.657347414588528,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.7992939660427822,0.5380336181348585,0.8621665845551005,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.4100994218432374,-1.3248408190513656,-0.2644822347095981,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
1,1.4100994218432374,-0.32776261895169184,0.637847129585787,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-1.1145631287986442,0.358559542116917,-0.8232845194261533,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5729808767233588,1.478610720228884,2.3947257480906554,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-0.9516816739185228,0.4283550161238945,-0.6907090523826314,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1,-0.2594354906780068,1.0049985751815391,0.09594215065214973,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.5729808767233588,1.7129240972523074,2.660251687658521,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,-0.015113308357824713,-1.491020519067978,-0.7403862490185734,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.2367242199587352,0.1857326540996401,-0.9443451122938487,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.5729808767233588,-1.3015756610490399,-0.17271618763787575,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.125056875803025,-0.6750781919864114,0.2180174642326574,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0
1,0.9214550572028734,1.1761636661986499,1.3809094602615002,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,0.880734693482843,1.3506523512160928,1.4839918491956727,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.2367242199587352,1.0332491241843629,-0.9185579707008574,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.0738427650786138,0.3020584441112687,-0.8287331284710369,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.6364125111626608,0.1774236690988095,0.42294692992888344,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
0,1.247217966963116,-1.3132082400502028,-0.3117770435850242,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.2774445836787656,0.47820892612887816,-0.9708602057025529,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.8295205827584317,-1.4527991880641573,-0.9017489015016621,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
1,0.880734693482843,-1.3231790220511994,-0.40367544553233076,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.0965540357978854,-0.00869759491979612,-0.1299655628241743,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
0,-0.0965540357978854,-1.4993295040688086,-0.7164300165378306,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.1552834925186746,0.4732235351283796,-0.8720352319330058,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
0,0.3106496014024181,1.3689321182179202,0.906836355064773,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-0.9516816739185228,0.36853032411791364,-0.7201138939082579,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,-0.62591876415828,0.9003053641710731,-0.3111593874989645,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1.2064976032430856,-0.7033287409892356,0.2068996546835832,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
0,-0.1779947632379461,0.8803638001690798,0.08996412210492948,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
0,1.5322605130033284,0.830509890164096,1.8033200456885219,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.5549717837226001,1.3174164112127704,1.1578694357561672,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.38159658183809786,0.8438042661654253,-0.10358282429105413,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,0.5956921474426305,-0.8130073430001998,-0.2139447313823587,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
0,1.4508197855632678,1.3456669602155942,2.1588914189455153,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
1,1.125056875803025,1.3705939152180862,1.8360558182496844,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,1.4100994218432374,1.304122035211441,2.0997287895593715,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
0,-0.748079855318371,0.16246749609731476,-0.5992738924998696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,1.002895784642934,0.3170146171127639,0.7670475473019114,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.9214550572028734,1.2010906212011416,1.3980494166496562,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
0,-1.2774445836787656,-1.479387940066815,-0.9968458796089206,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.2774445836787656,-0.49394231896830415,-0.9837648060720139,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.38159658183809786,1.068146861187852,-0.08571491608718522,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
0,-0.7888002190384014,1.182810854199314,-0.4062784247521537,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,0.5956921474426305,1.3074456292117733,1.259760630810082,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0.22920887396235737,-1.4843733310673135,-0.6836721848307374,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0.22920887396235737,0.3386179781149237,0.26034896527367535,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-1.2367242199587352,-0.2729233179462098,-0.9536099535847437,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-1.2774445836787656,-0.5155456799704636,-0.9840515749691131,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,-0.7073594915983407,0.12756975909382579,-0.5166844501353196,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-0.2594354906780068,0.142525932095321,-0.2047460675292557,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,0.10704778280226633,-1.4976677070686424,-0.683539829955153,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1960038562387048,-1.4860351280674797,-0.972492582501425,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0.7178532386027215,1.2941512532104444,1.2314808057269215,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
0,0.3920903288424788,0.9850570111795457,0.7653931113571087,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,-0.9109613101984924,-0.32610082195152557,-0.754812930457253,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1.1657772395230555,0.9617918531772199,1.5798608974105057,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
0,1.4508197855632678,1.5118466602322065,2.2057450449023275,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,-0.9109613101984924,1.1346187411944968,-0.5359420845328228,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
0,1.3286586944031769,0.830509890164096,1.539669133524766,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,1.6137012404433893,0.5214156481331973,1.5913978307322634,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.9214550572028734,0.48651791112970877,0.8641519076888637,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-1.2774445836787656,-1.477726143066649,-0.9968238204629898,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.0331224013585834,-0.0651986929254444,-0.8212330188545981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,-1.2367242199587352,0.33695618111475767,-0.9457568976334135,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9516816739185228,0.33529438411459117,-0.693334090748385,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.21871512695797646,-1.2932666760482092,-0.6578850432377462,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
1,-1.0331224013585834,1.2359883582046303,-0.6965767852001984,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,1.2879383306831464,0.11759897709282914,0.9260719303163457,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1
0,1.5322605130033284,-0.5437962289732878,0.5131247184935952,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
1,-1.2367242199587352,0.9717626351782166,-0.9256168973986822,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,1.4100994218432374,1.3390197722149297,2.1582517037135247,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0
0,0.5142514200025698,0.8155537171626008,0.7663857729239903,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-0.3408762181180675,-1.3165318340505352,-0.7618056797172855,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1552834925186746,-1.504314895069307,-0.9630512680430844,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,0.47353105628253944,0.9368648981747281,0.8131732214430102,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,1.6137012404433893,-1.46443176706532,-0.3518143934492492,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,-1.2774445836787656,0.3170146171127639,-0.9729999428578311,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,1.369379058123207,-1.5093002860698053,-0.45836006829454223,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.2774445836787656,-0.6684310039857471,-0.9860810163947377,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,-0.7888002190384014,0.641065032145158,-0.5225521829528864,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.9109613101984924,0.5297246331340278,-0.6577747475080926,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.3286586944031769,1.3157546142126038,1.8965640555376015,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2774445836787656,-1.502653098069141,-0.9971547076519502,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.22920887396235737,0.3087056321119333,0.23054705912129644,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-0.38159658183809786,-0.8196545310008642,-0.627355185269654,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,-0.9109613101984924,-1.4843733310673135,-0.9244257035184242,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,-1.1552834925186746,1.2276793732037996,-0.8449466007301032,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,1.6137012404433893,0.6244470621434968,1.682480044280134,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0.10704778280226633,-0.2629525359452129,-0.18469430387824723,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,-1.2774445836787656,-1.4744025490663168,-0.9967797021711283,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.0436161483629645,-1.502653098069141,-0.5294566956291963,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.5322605130033284,1.3755793062185846,2.2921066012210276,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,0.22920887396235737,0.47156173812821356,0.25712832996779295,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
0,1.125056875803025,-0.4989277099688025,0.3484090758290396,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.2594354906780068,0.9185851311729007,0.030911788448438966,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,-0.9924020376385531,-0.21808401694072754,-0.7987547491512123,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0.35136996512244845,1.2575917192067896,0.8530782164316513,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
1,0.14776814652229667,0.9036289581714056,0.4505870397800537,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1,0.880734693482843,0.016229360082695727,0.5515738098508095,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0
0,1.5729808767233588,1.3705939152180862,2.4017846747884803,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
0,0.9214550572028734,0.2771314891087769,0.8228792456525192,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6137012404433893,-0.16656830993557784,0.8758653141780668,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-1.1960038562387048,-0.32111543095102724,-0.9375508953471922,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0.880734693482843,-0.16490651293541178,0.4264984524237264,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
0,1.6137012404433893,1.722894879253304,2.672560691087854,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.7992939660427822,1.48027251722905,1.5228159460337092,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
1,1.125056875803025,1.217708591202803,1.7192305814006843,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0
0,0.26992923768238775,-0.4690153639658123,-0.16514990058364476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
0,-0.7073594915983407,-0.28621769394753876,-0.5946414718544221,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
0,1.4915401492832983,1.3872118852197473,2.236385198600073,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.43281069256250915,-1.5142856770703037,-0.663311593136699,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1.247217966963116,0.6061672951416694,1.3073642677285382,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,-1.2367242199587352,0.1774236690988095,-0.9432862732891748,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1.6137012404433893,1.4470365772257276,2.3823505672235314,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-0.015113308357824713,0.8737166121684152,0.29769509933435473,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.3106496014024181,-1.3132082400502028,-0.5615527529583684,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,1.0436161483629645,-0.6451658459834212,0.1148688978606925,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
0,1.4100994218432374,-0.6933579589882389,0.36065190182057955,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,0.758573602322752,0.4233696251233959,0.6739579514743469,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.055833672077855064,0.4831943171293762,0.09011853612644435,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
1,1.4915401492832983,0.6693155811479823,1.5467501193685214,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
